epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
143,1975.12,1.11011,0.70076,1.10959,0.7198,0.64604,0.68418,0.39328,1.30472,0.80317,1.22502,0.0005942,0.0005942,0.0005942
144,2044.72,1.11573,0.7016,1.12406,0.70253,0.67094,0.68651,0.3951,1.3062,0.80242,1.21973,0.0005843,0.0005843,0.0005843
145,2115.19,1.10731,0.69623,1.12331,0.71,0.66134,0.68802,0.39609,1.29709,0.79975,1.21345,0.0005744,0.0005744,0.0005744
146,2185.07,1.08412,0.68586,1.12364,0.71026,0.65891,0.68945,0.39593,1.2987,0.79825,1.21827,0.0005645,0.0005645,0.0005645
147,2255.21,1.13486,0.70609,1.12588,0.7145,0.64937,0.69077,0.39377,1.30069,0.79157,1.22462,0.0005546,0.0005546,0.0005546
148,2326.21,1.09546,0.69103,1.11779,0.70971,0.64737,0.68639,0.39421,1.30187,0.79642,1.22776,0.0005447,0.0005447,0.0005447
149,2395.11,1.06845,0.67658,1.11422,0.71638,0.6487,0.69067,0.39685,1.29207,0.7919,1.2337,0.0005348,0.0005348,0.0005348
150,2466.35,1.09912,0.68599,1.11108,0.71159,0.65661,0.69212,0.39813,1.29462,0.7901,1.22094,0.0005249,0.0005249,0.0005249
151,2535.12,1.10112,0.68133,1.11479,0.71582,0.64138,0.68975,0.39698,1.29633,0.78962,1.22766,0.000515,0.000515,0.000515
152,2604.59,1.09489,0.68836,1.11522,0.70652,0.65136,0.68626,0.39823,1.28392,0.79315,1.22043,0.0005051,0.0005051,0.0005051
153,2674.42,1.07208,0.67659,1.10509,0.72141,0.64264,0.69,0.39935,1.28888,0.79318,1.21912,0.0004952,0.0004952,0.0004952
154,2743.42,1.07392,0.67547,1.10696,0.71348,0.6445,0.68794,0.39898,1.28532,0.79579,1.21722,0.0004853,0.0004853,0.0004853
155,2813.23,1.09273,0.69507,1.10621,0.73119,0.65003,0.69008,0.39669,1.28595,0.79084,1.22608,0.0004754,0.0004754,0.0004754
156,2884.32,1.09128,0.69034,1.10155,0.74593,0.62675,0.68606,0.40031,1.27962,0.78428,1.22179,0.0004655,0.0004655,0.0004655
157,2953.94,1.07402,0.66972,1.10854,0.71629,0.63832,0.68532,0.39944,1.28225,0.78676,1.21408,0.0004556,0.0004556,0.0004556
158,3023.24,1.07587,0.66115,1.10281,0.69748,0.6642,0.68829,0.40197,1.29869,0.78446,1.22805,0.0004457,0.0004457,0.0004457
159,3093.27,1.0567,0.6684,1.09374,0.71303,0.64804,0.68771,0.4023,1.28414,0.7873,1.22045,0.0004358,0.0004358,0.0004358
160,3162.84,1.0547,0.6573,1.09616,0.7211,0.64338,0.68451,0.40146,1.28501,0.79085,1.22489,0.0004259,0.0004259,0.0004259
161,3233.45,1.05811,0.6556,1.09596,0.71945,0.63939,0.68467,0.40269,1.29417,0.78559,1.21838,0.000416,0.000416,0.000416
162,3303.9,1.04185,0.66304,1.09772,0.71951,0.64342,0.68524,0.40178,1.29344,0.78102,1.22375,0.0004061,0.0004061,0.0004061
163,3373.68,1.03499,0.64693,1.08627,0.71523,0.64804,0.68181,0.39475,1.28612,0.78133,1.22512,0.0003962,0.0003962,0.0003962
164,3444.54,1.03741,0.65621,1.09429,0.71763,0.63918,0.68022,0.39411,1.28495,0.79056,1.22036,0.0003863,0.0003863,0.0003863
165,3514.4,1.04581,0.65125,1.08659,0.73241,0.63673,0.68509,0.39937,1.2909,0.77911,1.23102,0.0003764,0.0003764,0.0003764
166,3582.55,1.03916,0.63947,1.07947,0.70409,0.65269,0.68265,0.39723,1.29512,0.78248,1.23248,0.0003665,0.0003665,0.0003665
167,3653.13,1.02904,0.63809,1.08848,0.70842,0.65735,0.68326,0.39923,1.28385,0.7787,1.23442,0.0003566,0.0003566,0.0003566
168,3723.24,1.04274,0.65265,1.09348,0.72204,0.64638,0.68961,0.40669,1.27954,0.77961,1.23103,0.0003467,0.0003467,0.0003467
169,3795.21,1.0256,0.63657,1.06621,0.70912,0.65935,0.68861,0.40453,1.28148,0.78305,1.23546,0.0003368,0.0003368,0.0003368
170,3865.16,1.04671,0.64769,1.08733,0.70792,0.64986,0.68684,0.40219,1.27784,0.78094,1.23387,0.0003269,0.0003269,0.0003269
171,3935.41,1.0176,0.6372,1.07501,0.71392,0.64538,0.68609,0.40326,1.27452,0.78104,1.22985,0.000317,0.000317,0.000317
172,4006.78,1.02041,0.63231,1.07517,0.72858,0.63939,0.68722,0.40301,1.28193,0.78496,1.22896,0.0003071,0.0003071,0.0003071
173,4076.77,1.01571,0.6242,1.07289,0.72777,0.64205,0.68327,0.40135,1.2898,0.78977,1.24134,0.0002972,0.0002972,0.0002972
174,4147.29,1.00575,0.62929,1.07644,0.72491,0.63645,0.68489,0.39907,1.28841,0.78074,1.24184,0.0002873,0.0002873,0.0002873
175,4218.95,1.01698,0.62554,1.06876,0.73094,0.64271,0.68812,0.40363,1.2821,0.77301,1.23783,0.0002774,0.0002774,0.0002774
176,4289.45,1.00873,0.62332,1.05447,0.71832,0.64645,0.68314,0.39827,1.28633,0.77692,1.24779,0.0002675,0.0002675,0.0002675
